"id";"composer";"genre";"order";"cat";"recommend";"title";"search";"date";"suite";"album_count";"nickname";"openopus";"duration";"spotify_loaded"
"SCHUBERT00722";"Schubert";"Piano";4.0;"D. 605a";"";"Fantasy";"Keyboard";1818;"";18;"Grazer Fantasie";0;809333;0
"SCHUBERT00723";"Schubert";"Piano";4.0;"D. 606";"";"March";"Keyboard";1818;"";41;"";0;259746;0
"SCHUBERT00724";"Schubert";"Piano - Four hands";5.0;"D. 608";"";"Rondo";"Keyboard";1818;"";27;"Notre amitié est invariable";0;527000;0
"SCHUBERT00726";"Schubert";"Vocal - With piano";10.0;"D. 609";"";"Die Geselligkeit ";"Keyboard";1818;"";24;"";0;219253;0
"SCHUBERT00728";"Schubert";"Piano";4.0;"D. 610";"";"Trio";"Keyboard";1818;"";17;"Zu betrachten als verlorener Sohn eines Menuetts";0;285946;0
"SCHUBERT00729";"Schubert";"Vocal - Song";15.0;"D. 611";"";"Auf der Riesenkoppe ";"Lied Lieder";1818;"";9;"";0;302933;0
"SCHUBERT00730";"Schubert";"Piano";4.0;"D. 612";"";"Adagio";"Keyboard";1818;"";48;"";0;282720;0
"SCHUBERT00731";"Schubert";"Vocal - Song";15.0;"D. 614";"";"An den Mond in einer Herbstnacht";"Lied Lieder";1818;"";18;"";0;464895;0
"SCHUBERT00732";"Schubert";"Vocal - Song";15.0;"D. 616";"";"Grablied für die Mutter ";"Lied Lieder";1818;"";9;"";0;151693;0
"SCHUBERT00733";"Schubert";"Piano - Four hands";5.0;"D. 617";"";"Sonata";"Keyboard";1818;"";35;"";0;1166692;0
"SCHUBERT00734";"Schubert";"Piano - Four hands";5.0;"D. 618";"";"German Dance and Ländler ";"Keyboard";1818;"";19;"";0;384159;0
"SCHUBERT00735";"Schubert";"Exercises";16.0;"D. 619";"";"Vocal Exercises";"";1818;"";3;"";0;240866;0
"SCHUBERT00736";"Schubert";"Vocal - Song";15.0;"D. 620";"";"Einsamkeit ";"Lied Lieder";1818;"";12;"";0;1210998;0
"SCHUBERT00737";"Schubert";"Vocal - Orchestral";11.0;"D. 621";"";"Deutsche Trauermesse";"";1818;"";0;"German Requiem";0;0;0
"SCHUBERT00738";"Schubert";"Vocal - Song";15.0;"D. 622";"";"Der Blumenbrief ";"Lied Lieder";1818;"";10;"";0;135173;0
"SCHUBERT00739";"Schubert";"Vocal - Song";15.0;"D. 623";"";"Das Marienbild ";"Lied Lieder";1818;"";6;"";0;228880;0
"SCHUBERT00740";"Schubert";"Piano - Four hands";5.0;"D. 624";"";"Variations";"Keyboard";1818;"";12;"on a French Song ";0;836930;0
"SCHUBERT00741";"Schubert";"Vocal - Song";15.0;"D. 626";"";"Blondel zu Marien ";"Lied Lieder";1818;"";11;"";0;235906;0
"SCHUBERT00742";"Schubert";"Vocal - Bass";8.0;"D. 627";"";"Das Abendrot ";"";1818;"";10;"";0;278586;0
"SCHUBERT00743";"Schubert";"Vocal - Song";15.0;"D. 628";"";"Sonnet ";"Lied Lieder";1818;"";5;"";0;167960;0
"SCHUBERT00744";"Schubert";"Vocal - Song";15.0;"D. 629";"";"Sonnet ";"Lied Lieder";1818;"";7;"";0;187200;0
"SCHUBERT00745";"Schubert";"Vocal - Song";15.0;"D. 630";"";"Sonnet ";"Lied Lieder";1818;"";5;"";0;321680;0
"SCHUBERT00746";"Schubert";"Vocal - Song";15.0;"D. 631";"";"Blanka ";"Lied Lieder";1818;"";8;"";0;153000;0
"SCHUBERT00747";"Schubert";"Vocal - Song";15.0;"D. 632";"";"Vom Mitleiden Mariä ";"Lied Lieder";1818;"";17;"";0;260279;0
"SCHUBERT00748";"Schubert";"Vocal - Song";15.0;"D. 633";"";"Der Schmetterling ";"Lied Lieder";1823;"";31;"";0;98000;0
"SCHUBERT00749";"Schubert";"Vocal - Song";15.0;"D. 634";"";"Die Berge ";"Lied Lieder";1823;"";12;"";0;137533;0
"SCHUBERT00750";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 635";"";"Leise, leise lasst uns singen ";"";1819;"";16;"";0;207552;0
"SCHUBERT00753";"Schubert";"Vocal - Song";15.0;"D. 636";"";"Sehnsucht ";"Lied Lieder";1821;"";27;"";0;269666;0
"SCHUBERT00754";"Schubert";"Vocal - Song";15.0;"D. 637";"";"Hoffnung ";"Lied Lieder";1819;"";16;"";0;175826;0
"SCHUBERT00755";"Schubert";"Vocal - Song";15.0;"D. 638";"";"Der Jüngling am Bache ";"Lied Lieder";1819;"";13;"";0;294013;0
"SCHUBERT00757";"Schubert";"Vocal - Song";15.0;"D. 639";"";"Widerschein ";"Lied Lieder";1820;"";3;"";0;169226;0
"SCHUBERT00763";"Schubert";"Vocal - With piano";10.0;"D. 642";"";"Viel tausend Sterne prangen ";"Keyboard";1812;"";6;"";0;131826;0
"SCHUBERT00764";"Schubert";"Piano";4.0;"D. 643";"";"German Dance and Ecossaise";"Keyboard";1819;"";11;"";0;102085;0
"SCHUBERT00765";"Schubert";"Vocal - Misc";12.0;"D. 643a";"";"Das Grab ";"";1819;"";1;"";0;0;0
"SCHUBERT00766";"Schubert";"Vocal - Misc";12.0;"D. 644";"1";"Die Zauberharfe";"";1820;"";190;"";0;5932995;0
"SCHUBERT00767";"Schubert";"Vocal - Song";15.0;"D. 646";"";"Die Gebüsche ";"Lied Lieder";1819;"";17;"";0;188800;0
"SCHUBERT00768";"Schubert";"Stage Work";6.0;"D. 647";"";"Die Zwillingsbrüder";"Opera Play";1819;"";18;"";0;2113382;0
"SCHUBERT00769";"Schubert";"Orchestral";1.0;"D. 648";"";"Overture";"";1819;"";9;"";0;393000;0
"SCHUBERT00769A";"Schubert";"Orchestral";1.0;"D. 729";"";"Symphony No. 7";"";1821;"";6;"Draft";0;2280826;0
"SCHUBERT00769B";"Schubert";"Orchestral";1.0;"D. 759";"1";"Symphony No. 8";"";1822;"";751;"Unfinished";0;2392000;0
"SCHUBERT00770";"Schubert";"Vocal - Song";15.0;"D. 649";"";"Der Wanderer ";"Lied Lieder";1819;"";30;"";0;233173;0
"SCHUBERT00772";"Schubert";"Vocal - Song";15.0;"D. 650";"";"Abendbilder ";"Lied Lieder";1819;"";14;"";0;323000;0
"SCHUBERT00773";"Schubert";"Vocal - Song";15.0;"D. 651";"";"Himmelsfunken ";"Lied Lieder";1819;"";17;"";0;186240;0
"SCHUBERT00774";"Schubert";"Vocal - Song";15.0;"D. 652";"";"Das Mädchen ";"Lied Lieder";1819;"";28;"";0;171573;0
"SCHUBERT00776";"Schubert";"Vocal - Song";15.0;"D. 653";"";"Bertas Lied in der Nacht ";"Lied Lieder";1819;"";14;"";0;286373;0
"SCHUBERT00777";"Schubert";"Vocal - Song";15.0;"D. 654";"";"An die Freunde ";"Lied Lieder";1819;"";12;"";0;223453;0
"SCHUBERT00778";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 656";"";"Sehnsucht ";"";1819;"";22;"";0;250013;0
"SCHUBERT00779";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 657";"";"Ruhe, schönstes Glück der Erde ";"";1819;"";17;"";0;323600;0
"SCHUBERT00780";"Schubert";"Vocal - Song";15.0;"D. 658";"";"Geistliches Lied ";"Lied Lieder";1819;"";11;"";0;110240;0
"SCHUBERT00781";"Schubert";"Vocal - Song";15.0;"D. 659";"";"Hymne ";"Lied Lieder";1819;"";6;"";0;479266;0
"SCHUBERT00782";"Schubert";"Vocal - Song";15.0;"D. 660";"";"Geistliches Lied ";"Lied Lieder";1819;"";9;"";0;250053;0
"SCHUBERT00783";"Schubert";"Vocal - Song";15.0;"D. 661";"";"Geistliches Lied ";"Lied Lieder";1819;"";7;"";0;271213;0
"SCHUBERT00784";"Schubert";"Vocal - Song";15.0;"D. 662";"";"Geistliches Lied ";"Lied Lieder";1819;"";5;"";0;74133;0
"SCHUBERT00785";"Schubert";"Piano";4.0;"D. 664";"1";"Piano Sonata No. 13";"Keyboard";1825;"";346;"";0;1408346;0
"SCHUBERT00787";"Schubert";"Vocal - Misc";12.0;"D. 666";"";"Kantate";"";1819;"";4;"zum Geburtstag des Sängers Johann Michael Vogl ";0;581920;0
"SCHUBERT00788";"Schubert";"Chamber";2.0;"D. 667";"1";"Piano Quintet";"";1819;"";443;"Trout";0;2356266;0
"SCHUBERT00789";"Schubert";"Piano - Four hands";5.0;"D. 668";"";"Overture";"Keyboard";1819;"";7;"";0;571999;0
"SCHUBERT00790";"Schubert";"Vocal - Song";15.0;"D. 669";"";"Beim Winde ";"Lied Lieder";1819;"";12;"";0;285640;0
"SCHUBERT00791";"Schubert";"Vocal - Song";15.0;"D. 670";"";"Die Sternennächte ";"Lied Lieder";1819;"";15;"";0;226893;0
"SCHUBERT00793";"Schubert";"Vocal - Song";15.0;"D. 671";"";"Trost ";"Lied Lieder";1819;"";7;"";0;125533;0
"SCHUBERT00794";"Schubert";"Vocal - Song";15.0;"D. 672";"";"Nachtstück ";"Lied Lieder";1819;"";82;"";0;354773;0
"SCHUBERT00796";"Schubert";"Vocal - Song";15.0;"D. 673";"";"Die Liebende schreibt ";"Lied Lieder";1819;"";9;"";0;165000;0
"SCHUBERT00798";"Schubert";"Vocal - Bass";8.0;"D. 674";"1";"Prometheus ";"";1819;"";47;"";0;341317;0
"SCHUBERT00799";"Schubert";"Piano - Four hands";5.0;"D. 675";"";"Overture";"Keyboard";1819;"";8;"";0;487906;0
"SCHUBERT00800";"Schubert";"Vocal - Orchestral";11.0;"D. 676";"";"Salve Regina ";"";1819;"";9;"";0;590533;0
"SCHUBERT00801";"Schubert";"Vocal - Song";15.0;"D. 677";"";"Strophe aus ‘Die Götter Griechenlands'";"Lied Lieder";1819;"";36;"";0;283226;0
"SCHUBERT00803";"Schubert";"Vocal - Mass";3.0;"D. 678";"0";"Mass No. 5";"";1819;"";53;"";0;3095000;0
"SCHUBERT00807";"Schubert";"Piano";4.0;"D. 681";"";"Ländler ";"Keyboard";1815;"";6;"";0;404015;0
"SCHUBERT00809";"Schubert";"Vocal - Song";15.0;"D. 684";"";"Die Sterne ";"Lied Lieder";1820;"";15;"";0;233653;0
"SCHUBERT00810";"Schubert";"Vocal - Song";15.0;"D. 685";"";"Morgenlied ";"Lied Lieder";1820;"";19;"";0;285000;0
"SCHUBERT00813";"Schubert";"Vocal - Song";15.0;"D. 686";"1";"Frühlingsglaube ";"Lied Lieder";1822;"";126;"";0;453732;0
"SCHUBERT00814";"Schubert";"Vocal - Song";15.0;"D. 687";"";"Nachthymne ";"Lied Lieder";1820;"";12;"";0;489332;0
"SCHUBERT00816";"Schubert";"Vocal - Song cycle";6.5;"D. 688";"";"Vier Canzonen";"Lied Lieder";1820;"";9;"";0;628612;0
"SCHUBERT00820";"Schubert";"Stage Work";6.0;"D. 689";"";"Lazarus";"Opera Play";1820;"";19;"Die Feier der Auferstehung";0;4670790;0
"SCHUBERT00821";"Schubert";"Vocal - Song";15.0;"D. 690";"";"Abendröte ";"Lied Lieder";1823;"";9;"";0;231773;0
"SCHUBERT00822";"Schubert";"Vocal - Song";15.0;"D. 691";"";"Die Vögel ";"Lied Lieder";1820;"";35;"";0;66120;0
"SCHUBERT00823";"Schubert";"Vocal - Song";15.0;"D. 692";"";"Der Knabe ";"Lied Lieder";1820;"";18;"";0;134120;0
"SCHUBERT00824";"Schubert";"Vocal - Song";15.0;"D. 693";"";"Der Fluss ";"Lied Lieder";1820;"";18;"";0;326560;0
"SCHUBERT00825";"Schubert";"Vocal - Song";15.0;"D. 694";"";"Der Schiffer ";"Lied Lieder";1820;"";8;"";0;206333;0
"SCHUBERT00826";"Schubert";"Vocal - Song";15.0;"D. 695";"";"Namenstagslied ";"Lied Lieder";1820;"";2;"";0;246066;0
"SCHUBERT00828";"Schubert";"Vocal - Chorus";7.0;"D. 696";"";"6 Antiphonen";"";1820;"";3;"zum Palmsonntag";0;79206;0
"SCHUBERT00834";"Schubert";"Piano";4.0;"D. 697";"";"Ecossaises ";"Keyboard";1820;"";4;"";0;118533;0
"SCHUBERT00835";"Schubert";"Vocal - Song";15.0;"D. 698";"";"Des Fräuleins Liebeslauschen ";"Lied Lieder";1820;"";14;"";0;292773;0
"SCHUBERT00836";"Schubert";"Vocal - Song";15.0;"D. 699";"";"Der entsühnte Orest ";"Lied Lieder";1820;"";14;"";0;212986;0
"SCHUBERT00837";"Schubert";"Vocal - Song";15.0;"D. 700";"";"Freiwilliges Versinken ";"Lied Lieder";1820;"";17;"";0;229293;0
"SCHUBERT00838";"Schubert";"Vocal - Song";15.0;"D. 702";"";"Der Jüngling auf dem Hügel ";"Lied Lieder";1820;"";18;"";0;307720;0
"SCHUBERT00840";"Schubert";"Vocal - Misc";12.0;"D. 706";"";"Der 23. Psalm ";"";1820;"";51;"";0;320973;0
"SCHUBERT00841";"Schubert";"Vocal - Song";15.0;"D. 707";"";"Der zürnenden Diana ";"Lied Lieder";1820;"";17;"";0;318760;0
"SCHUBERT00843";"Schubert";"Vocal - Song";15.0;"D. 708";"";"Im Walde ";"Lied Lieder";1820;"";16;"";0;401066;0
"SCHUBERT00844";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 709";"";"Frühlingsgesang ";"";1822;"";4;"";0;227921;0
"SCHUBERT00845";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 710";"";"Im Gegenwärtigen Vergangenes ";"";1821;"";22;"";0;453693;0
"SCHUBERT00846";"Schubert";"Vocal - Song";15.0;"D. 711";"";"Lob der Tränen ";"Lied Lieder";1818;"";55;"";0;304933;0
"SCHUBERT00848";"Schubert";"Vocal - Song";15.0;"D. 712";"";"Die gefangenen Sänger ";"Lied Lieder";1821;"";14;"";0;306506;0
"SCHUBERT00849";"Schubert";"Vocal - Song";15.0;"D. 713";"";"Der Unglückliche ";"Lied Lieder";1821;"";12;"";0;365920;0
"SCHUBERT00851";"Schubert";"Vocal - Chorus";7.0;"D. 714";"1";"Gesang der Geister über den Wassern";"";1821;"";43;"";0;773640;0
"SCHUBERT00852";"Schubert";"Vocal - Song";15.0;"D. 715";"";"Versunken ";"Lied Lieder";1821;"";24;"";0;127906;0
"SCHUBERT00854";"Schubert";"Vocal - Bass";8.0;"D. 716";"";"Grenzen der Menschheit ";"";1821;"";34;"";0;468093;0
"SCHUBERT00855";"Schubert";"Vocal - Song";15.0;"D. 717";"";"Suleika II ";"Lied Lieder";1821;"";51;"";0;260093;0
"SCHUBERT00856";"Schubert";"Piano";4.0;"D. 718";"";"Variations";"Keyboard";1821;"";41;"on a Waltz by Anton Diabelli";0;96128;0
"SCHUBERT00857";"Schubert";"Vocal - Song";15.0;"D. 719";"";"Geheimes ";"Lied Lieder";1821;"";75;"";0;118000;0
"SCHUBERT00858";"Schubert";"Vocal - Song";15.0;"D. 720";"";"Suleika I ";"Lied Lieder";1821;"";80;"";0;362000;0
"SCHUBERT00860";"Schubert";"Piano";4.0;"D. 722";"";"German Dance";"Keyboard";1821;"";11;"";0;106000;0
"SCHUBERT00861";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 723";"";"Das Zauberglöckchen";"";1821;"";1;"";0;398520;0
"SCHUBERT00862";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 724";"";"Die Nachtigall ";"";1821;"";24;"";0;258800;0
"SCHUBERT00863";"Schubert";"Vocal - Song";15.0;"D. 726";"";"Mignon I ";"Lied Lieder";1821;"";9;"";0;282106;0
"SCHUBERT00864";"Schubert";"Vocal - Song";15.0;"D. 727";"";"Mignon II ";"Lied Lieder";1821;"";7;"";0;226946;0
"SCHUBERT00865";"Schubert";"Vocal - Orchestral";11.0;"D. 730";"";"Tantum ergo ";"";1821;"";1;"";0;513226;0
"SCHUBERT00866";"Schubert";"Vocal - Song";15.0;"D. 731";"";"Der Blumen Schmerz ";"Lied Lieder";1821;"";7;"";0;297920;0
"SCHUBERT00867";"Schubert";"Stage Work";6.0;"D. 732";"";"Alfonso und Estrella";"Opera Play";1822;"";36;"";0;8242281;0
"SCHUBERT00871";"Schubert";"Piano - Four hands";5.0;"D. 733";"";"Marches Militaires ";"Keyboard";1818;"";306;"";0;892959;0
"SCHUBERT00872";"Schubert";"Piano";4.0;"D. 734";"";"Ländler";"Keyboard";1820;"";39;"";0;846293;0
"SCHUBERT00873";"Schubert";"Piano";4.0;"D. 735";"";"Galop and Ecossaises ";"Keyboard";1820;"";67;"";0;272624;0
"SCHUBERT00874";"Schubert";"Vocal - Song";15.0;"D. 736";"";"Ihr Grab ";"Lied Lieder";1822;"";6;"";0;187346;0
"SCHUBERT00875";"Schubert";"Vocal - Song";15.0;"D. 737";"";"An die Leier ";"Lied Lieder";1823;"";37;"";0;248000;0
"SCHUBERT00876";"Schubert";"Vocal - Song";15.0;"D. 738";"";"Im Haine ";"Lied Lieder";1823;"";17;"";0;162666;0
"SCHUBERT00877";"Schubert";"Vocal - Chorus";7.0;"D. 739";"";"Tantum ergo ";"";1814;"";3;"";0;233893;0
"SCHUBERT00878";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 740";"";"Frühlingsgesang ";"";1822;"";21;"";0;242333;0
"SCHUBERT00879";"Schubert";"Vocal - Song";15.0;"D. 741";"";"Sei mir gegrüsst ";"Lied Lieder";1822;"";68;"";0;266306;0
"SCHUBERT00880";"Schubert";"Vocal - Song";15.0;"D. 742";"";"Der Wachtelschlag ";"Lied Lieder";1822;"";8;"";0;118000;0
"SCHUBERT00881";"Schubert";"Vocal - Bass";8.0;"D. 743";"";"Selige Welt ";"";1822;"";17;"";0;67000;0
"SCHUBERT00882";"Schubert";"Vocal - Song";15.0;"D. 744";"";"Schwanengesang ";"Lied Lieder";1822;"";34;"";0;201490;0
"SCHUBERT00883";"Schubert";"Vocal - Song";15.0;"D. 745";"";"Die Rose ";"Lied Lieder";1822;"";20;"";0;191520;0
"SCHUBERT00885";"Schubert";"Vocal - Song";15.0;"D. 746";"";"Am See ";"Lied Lieder";1823;"";18;"";0;118880;0
"SCHUBERT00886";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 747";"";"Geist der Liebe ";"";1822;"";27;"";0;254880;0
"SCHUBERT00887";"Schubert";"Vocal - Orchestral";11.0;"D. 748";"";"Am Geburtstage des Kaisers ";"";1822;"";1;"";0;0;0
"SCHUBERT00888";"Schubert";"Vocal - Song";15.0;"D. 749";"";"Herrn Josef Spaun, Assessor in Linz";"Lied Lieder";1822;"";8;"";0;335133;0
"SCHUBERT00889";"Schubert";"Vocal - Chorus";7.0;"D. 750";"";"Tantum ergo ";"";1822;"";0;"";0;0;0
"SCHUBERT00890";"Schubert";"Vocal - Song";15.0;"D. 751";"";"Die Liebe hat gelogen ";"Lied Lieder";1822;"";32;"";0;158373;0
"SCHUBERT00891";"Schubert";"Vocal - Song";15.0;"D. 752";"";"Nachtviolen ";"Lied Lieder";1822;"";58;"";0;207040;0
"SCHUBERT00892";"Schubert";"Vocal - Song";15.0;"D. 753";"";"Heliopolis I ";"Lied Lieder";1822;"";17;"";0;205626;0
"SCHUBERT00894";"Schubert";"Vocal - Bass";8.0;"D. 754";"";"Heliopolis II ";"";1822;"";21;"";0;129333;0
"SCHUBERT00895";"Schubert";"Vocal - Song";15.0;"D. 756";"";"Du liebst mich nicht ";"Lied Lieder";1822;"";36;"";0;208160;0
"SCHUBERT00897";"Schubert";"Vocal - Misc";12.0;"D. 757";"";"Gott in der Natur ";"";1822;"";19;"";0;360380;0
"SCHUBERT00898";"Schubert";"Piano";4.0;"D. 757a";"";"March";"Keyboard";1822;"";2;"";0;169346;0
"SCHUBERT00899";"Schubert";"Vocal - Song";15.0;"D. 758";"";"Todesmusik ";"Lied Lieder";1822;"";7;"";0;324233;0
"SCHUBERT00901";"Schubert";"Piano";4.0;"D. 759a";"";"Overture";"Keyboard";1822;"";3;"to the Opera ""Alfonso und Estrella""";0;340813;0
"SCHUBERT00902";"Schubert";"Piano";4.0;"D. 760";"1";"Fantasie";"Keyboard";1822;"";402;"Wanderer Fantasy";0;1311932;0
"SCHUBERT00903";"Schubert";"Vocal - Song";15.0;"D. 761";"";"Schatzgräbers Begehr ";"Lied Lieder";1822;"";14;"";0;237413;0
"SCHUBERT00905";"Schubert";"Vocal - Song";15.0;"D. 762";"";"Schwestergruss ";"Lied Lieder";1822;"";17;"";0;355600;0
"SCHUBERT00906";"Schubert";"Vocal - With piano";10.0;"D. 763";"";"Schicksalslenker, blicke nieder";"Keyboard";1822;"";14;"";0;284000;0
"SCHUBERT00907";"Schubert";"Vocal - Song";15.0;"D. 764";"1";"Der Musensohn ";"Lied Lieder";1822;"";192;"";0;135933;0
"SCHUBERT00909";"Schubert";"Vocal - Song";15.0;"D. 765";"";"An die Entfernte ";"Lied Lieder";1822;"";29;"";0;186960;0
"SCHUBERT00910";"Schubert";"Vocal - Song";15.0;"D. 766";"";"Am Flusse ";"Lied Lieder";1822;"";21;"";0;110546;0
"SCHUBERT00911";"Schubert";"Vocal - Song";15.0;"D. 767";"";"Willkommen und Abschied ";"Lied Lieder";1822;"";43;"";0;220453;0
"SCHUBERT00913";"Schubert";"Vocal - Song";15.0;"D. 768";"";"Wandrers Nachtlied ";"Lied Lieder";1824;"";89;"";0;273440;0
"SCHUBERT00914";"Schubert";"Piano";4.0;"D. 769";"";"German Dances ";"Keyboard";1824;"";7;"";0;111399;0
"SCHUBERT00915";"Schubert";"Vocal - Song";15.0;"D. 770";"";"Drang in die Ferne ";"Lied Lieder";1823;"";19;"";0;224000;0
"SCHUBERT00916";"Schubert";"Vocal - Song";15.0;"D. 771";"";"Der Zwerg ";"Lied Lieder";1822;"";77;"";0;325800;0
"SCHUBERT00917";"Schubert";"Vocal - Song";15.0;"D. 772";"";"Wehmut ";"Lied Lieder";1823;"";50;"";0;173626;0
"SCHUBERT00918";"Schubert";"Piano - Four hands";5.0;"D. 773";"";"Overture";"Keyboard";1823;"";5;"to the Opera ""Alfonso und Estrella""";0;377200;0
"SCHUBERT00919";"Schubert";"Vocal - Song";15.0;"D. 774";"1";"Auf dem Wasser zu singen ";"Lied Lieder";1823;"";287;"";0;771968;0
"SCHUBERT00920";"Schubert";"Vocal - Song";15.0;"D. 775";"";"Dass sie hier gewesen ";"Lied Lieder";1823;"";48;"";0;188000;0
"SCHUBERT00921";"Schubert";"Vocal - Song";15.0;"D. 776";"1";"Du bist die Ruh ";"Lied Lieder";1823;"";300;"";0;267426;0
"SCHUBERT00922";"Schubert";"Vocal - Song";15.0;"D. 777";"";"Lachen und Weinen ";"Lied Lieder";1823;"";97;"";0;112000;0
"SCHUBERT00925";"Schubert";"Vocal - Bass";8.0;"D. 778";"";"Greisengesang ";"";1823;"";21;"";0;332346;0
"SCHUBERT00926";"Schubert";"Vocal - Bass";8.0;"D. 778a";"";"Die Wallfahrt ";"";1823;"";3;"";0;73360;0
"SCHUBERT00927";"Schubert";"Piano";4.0;"D. 779";"";"Valses sentimentales ";"Keyboard";1823;"";93;"";0;1662672;0
"SCHUBERT00929";"Schubert";"Piano";4.0;"D. 780";"1";"Moments Musical";"Keyboard";1823;"";209;"";0;1650999;0
"SCHUBERT00935";"Schubert";"Piano";4.0;"D. 781";"";"Ecossaises ";"Keyboard";1823;"";79;"";0;275680;0
"SCHUBERT00936";"Schubert";"Piano";4.0;"D. 782";"";"Ecossaise";"Keyboard";1823;"";3;"";0;35133;0
"SCHUBERT00937";"Schubert";"Piano";4.0;"D. 783";"";"German Dances and Ecossaises ";"Keyboard";1824;"";65;"";0;731128;0
"SCHUBERT00938";"Schubert";"Piano";4.0;"D. 784";"1";"Piano Sonata No. 14";"Keyboard";1823;"";232;"Grande Sonate";0;1417000;0
"SCHUBERT00939";"Schubert";"Vocal - Bass";8.0;"D. 785";"";"Der zürnende Barde ";"";1823;"";10;"";0;104400;0
"SCHUBERT00940";"Schubert";"Vocal - Song";15.0;"D. 786";"";"Viola ";"Lied Lieder";1823;"";22;"";0;814186;0
"SCHUBERT00941";"Schubert";"Stage Work";6.0;"D. 787";"";"Die Verschworenen";"Opera Play";1823;"";43;"Der haüsliche Krieg";0;4003156;0
"SCHUBERT00942";"Schubert";"Vocal - Song";15.0;"D. 788";"";"Lied";"Lied Lieder";1823;"";14;"";0;243973;0
"SCHUBERT00943";"Schubert";"Vocal - Song";15.0;"D. 789";"";"Pilgerweise ";"Lied Lieder";1823;"";12;"";0;364493;0
"SCHUBERT00944";"Schubert";"Piano";4.0;"D. 790";"";"German Dances ";"Keyboard";1823;"";152;"";0;910861;0
"SCHUBERT00945";"Schubert";"Vocal - Song";15.0;"D. 792";"";"Vergissmeinnicht ";"Lied Lieder";1823;"";5;"";0;655933;0
"SCHUBERT00946";"Schubert";"Vocal - Song";15.0;"D. 793";"";"Das Geheimnis ";"Lied Lieder";1823;"";9;"";0;397133;0
"SCHUBERT00947";"Schubert";"Vocal - Song";15.0;"D. 794";"";"Der Pilgrim ";"Lied Lieder";1823;"";20;"";0;272466;0
"SCHUBERT00950";"Schubert";"Vocal - Song cycle";6.5;"D. 795";"1";"Die schöne Müllerin";"Lied Lieder";1823;"";267;"";0;3859368;0
"SCHUBERT00975";"Schubert";"Stage Work";6.0;"D. 796";"0";"Fierabras";"Opera Play";1823;"";34;"";0;4738607;0
"SCHUBERT00977";"Schubert";"Stage Work";6.0;"D. 797";"1";"Rosamunde";"Opera Play";1823;"";643;"Fürstin von Zypern";0;3518000;0
"SCHUBERT00978";"Schubert";"Piano - Four hands";5.0;"D. 798";"";"Overture";"Keyboard";1823;"";5;"to the Opera ""Fierabras""";0;506133;0
"SCHUBERT00979";"Schubert";"Vocal - Song";15.0;"D. 799";"";"Im Abendrot ";"Lied Lieder";1825;"";135;"";0;249493;0
"SCHUBERT00981";"Schubert";"Vocal - Song";15.0;"D. 800";"";"Der Einsame ";"Lied Lieder";1825;"";134;"";0;490573;0
"SCHUBERT00982";"Schubert";"Vocal - Bass";8.0;"D. 801";"";"Dithyrambe ";"";1824;"";19;"";0;266692;0
"SCHUBERT00984";"Schubert";"Chamber";2.0;"D. 802";"";"Variations";"";1824;"";184;"Trockne Blumen";0;1211797;0
"SCHUBERT00986";"Schubert";"Chamber";2.0;"D. 803";"";"Octet";"";1824;"";181;"";0;3672465;0
"SCHUBERT00987";"Schubert";"Chamber";2.0;"D. 804";"1";"String Quartet No. 13";"";1824;"";469;"Rosamunde";0;2274599;0
"SCHUBERT00988";"Schubert";"Vocal - Bass";8.0;"D. 805";"";"Der Sieg ";"";1824;"";18;"";0;211980;0
"SCHUBERT00989";"Schubert";"Vocal - Song";15.0;"D. 806";"";"Abendstern ";"Lied Lieder";1824;"";57;"";0;159640;0
"SCHUBERT00990";"Schubert";"Vocal - Song";15.0;"D. 807";"";"Auflösung ";"Lied Lieder";1824;"";51;"";0;151493;0
"SCHUBERT00991";"Schubert";"Vocal - Song";15.0;"D. 808";"";"Gondelfahrer ";"Lied Lieder";1824;"";28;"";0;129039;0
"SCHUBERT00992";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 809";"";"Gondelfahrer ";"";1824;"";49;"";0;183800;0
"SCHUBERT00993";"Schubert";"Chamber";2.0;"D. 810";"1";"String Quartet No. 14";"";1824;"";469;"Death and the Maiden";0;2645225;0
"SCHUBERT00994";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 811";"";"Salve Regina ";"";1824;"";7;"";0;365706;0
"SCHUBERT00995";"Schubert";"Piano - Four hands";5.0;"D. 812";"1";"Sonata";"Keyboard";1824;"";85;"Grand Duo";0;2636492;0
"SCHUBERT00996";"Schubert";"Piano - Four hands";5.0;"D. 813";"";"Variations";"Keyboard";1824;"";59;" on an Original Theme";0;1159504;0
"SCHUBERT00997";"Schubert";"Piano - Four hands";5.0;"D. 814";"";"Ländler ";"Keyboard";1824;"";27;"";0;237413;0
